TYPE	PACKAGE	CHAR_KEY	SELF_KEY	NAME	HINT	LINE
SKILL	huicui		dczhuguo		让这些角色依次弃置与展示牌类型相同的所有牌（包括手牌和装备区）	41369
SKILL	huicui		dcbinji		张世平	41394
SKILL	huicui		dczangmao		张世平	41494
SKILL	huicui		dczhangguan		马邈	41613
SKILL	huicui		dccongfeng		player.addTempSkill("dczhangguan_effect");	41701
SKILL	huicui		dczouyi		吉吉国王	41755
SKILL	huicui		dcyanxi		吉吉国王	41920
SKILL	huicui		dcgengdu		新杀诸葛均	41975
SKILL	huicui		dcgumai		新杀诸葛均	42179
SKILL	huicui		dcguying		新杀向宠	42245
SKILL	huicui		dcmuzhen		新杀向宠	42331
SKILL	huicui		dcboxuan		新杀夏侯玄	42425
SKILL	huicui		dcboxuan_rewrite		新杀夏侯玄	42497
SKILL	huicui		dcyizheng		空技能，博玄修改后	42500
SKILL	huicui		dcguilin		先选牌	42592
SKILL	huicui		dcxianniang		侯成	42624
SKILL	huicui		dcmurui		张翼	42770
SKILL	huicui		dcaoren		direct打赢复活赛力	42815
SKILL	huicui		dcpingzhi		庞宏	42841
SKILL	huicui		dcgangjian		庞宏	42932
SKILL	huicui		dcguyin		乐周瑜	42961
SKILL	huicui		dcpinglu		乐周瑜	43007
SKILL	huicui		dctanban		乐貂蝉	43065
SKILL	huicui		dcdiou		乐貂蝉	43112
SKILL	huicui		dcshuangrui		黄舞蝶	43177
SKILL	huicui		dcfuxie		黄舞蝶	43234
SKILL	huicui		dcshouxing		黄舞蝶	43345
SKILL	huicui		dcshaxue		黄舞蝶	43387
SKILL	huicui		dcxiongyi		马腾	43408
SKILL	huicui		dcremanhou		群祝融	43458
SKILL	huicui		dcretanluan		await player.loseHp();	43542
SKILL	huicui		dcmanhou		await player.loseHp();	43643
SKILL	huicui		dctanluan		await player.loseHp();	43703
SKILL	huicui		dcxidi		乐诸葛果	43794
SKILL	huicui		dcchengyan		乐诸葛果	43849
SKILL	huicui		dcyunzheng		乐邹氏	43897
SKILL	huicui		dchuoxin		乐邹氏	44043
SKILL	huicui		dcjigu		乐祢衡	44123
SKILL	huicui		dcsirui		乐祢衡	44195
SKILL	huicui		dctunchu		李丰	44299
SKILL	huicui		dcshuliang		李丰	44391
SKILL	huicui		dcduanti		吴普	44479
SKILL	huicui		dcshicao		吴普	44533
SKILL	huicui		dcjianzhuan		新杀曹爽	44641
SKILL	huicui		dcfanshi		新杀曹爽	44848
SKILL	huicui		dcfudou		新杀曹爽	44881
SKILL	huicui		dcsanshi		司马师	44922
SKILL	huicui		dczhenrao		司马师	45056
SKILL	huicui		dcchenlve		司马师	45113
SKILL	huicui		dcjichou		王凌	45188
SKILL	huicui		dcmouli		王凌	45285
SKILL	huicui		dczifu		王凌	45316
SKILL	huicui		dcshiju		蒋济	45364
SKILL	huicui		dcyingshi		蒋济	45485
SKILL	huicui		dcgangu		公孙修	45559
SKILL	huicui		dckuizhen		公孙修	45578
SKILL	huicui		dcfuli		刘理	45689
SKILL	huicui		dcdehua		刘理	45831
SKILL	huicui		dcshoucheng		蒋琬费祎	45928
SKILL	huicui		dczixi		乐大乔	45988
SKILL	huicui		dckrmingshi		孔融	46292
SKILL	huicui		dcmanwang		新服SP孟获	46346
SKILL	huicui		dcpanqin		新服SP孟获	46392
SKILL	huicui		dcqiqin		小乔	46449
SKILL	huicui		dcweiwan		小乔	46499
SKILL	huicui		dcyijia		董昭	46636
SKILL	huicui		dcdingji		董昭	46690
SKILL	huicui		dcliangxiu		蒯祺	46788
SKILL	huicui		dcxunjie		蒯祺	46932
SKILL	huicui		dcjiaowei		乐蔡邕	47059
SKILL	huicui		dcfeibai		乐蔡邕	47128
SKILL	huicui		dccaisi		庞山民	47177
SKILL	huicui		dczhuoli		庞山民	47216
SKILL	huicui		dcbeini		魏贾充	47231
SKILL	huicui		dcshizong		魏贾充	47347
SKILL	huicui		dclvecheng		张曼成	47543
SKILL	huicui		dczhongji		张曼成	47691
SKILL	huicui		dclingkong		乐周妃	47767
SKILL	huicui		dcxianshu		乐周妃	47836
SKILL	huicui		dcyouzhan		吴班	47937
SKILL	huicui		dcshuangjia		乐蔡文姬	48032
SKILL	huicui		dcbeifen		乐蔡文姬	48080
SKILL	huicui		dcmanzhi		孟优	48156
SKILL	huicui		dczigu		孙綝	48302
SKILL	huicui		dczuowei		step 2	48383
SKILL	huicui		dcminze		刘宠骆俊	48520
SKILL	huicui		dcjini		刘宠骆俊	48582
SKILL	huicui		dcporui		乐綝	48643
SKILL	huicui		dcgonghu		乐綝	48742
SKILL	huicui		dcxiangshu		张闿	48875
SKILL	huicui		dcmoyu		裴元绍	48957
SKILL	huicui		oldmoyu		裴元绍	49107
SKILL	huicui		dcjizhong		张楚	49273
SKILL	huicui		dcrihui		张楚	49320
SKILL	huicui		dcguangshi		张楚	49376
SKILL	huicui		dcshengdu		董绾	49393
SKILL	huicui		dcjieling		董绾	49445
SKILL	huicui		dcmoshou		袁胤	49536
SKILL	huicui		dcyunjiu		袁胤	49582
SKILL	huicui		dcchiying		高翔	49651
SKILL	huicui		dcgue		霍峻	49711
SKILL	huicui		dcsigong		霍峻	49800
SKILL	huicui		dchuiling		孙寒华	49890
SKILL	huicui		dcchongxu		孙寒华	50081
SKILL	huicui		dctaji		孙寒华	50125
SKILL	huicui		dcqinghuang		孙寒华	50237
SKILL	huicui		dcyinlu		孟节	50269
SKILL	huicui		dcyouqi		孟节	50692
SKILL	huicui		dcqinshen		孙资刘放	50715
SKILL	huicui		dcweidang		孙资刘放	50735
SKILL	huicui		dcneifa		三袁	50779
SKILL	huicui		dcneifa_basic		三袁	50860
SKILL	huicui		dcneifa_trick		三袁	50917
SKILL	huicui		dcaishou		桥蕤	50997
SKILL	huicui		dcsaowei		桥蕤	51079
SKILL	huicui		dckanji		向朗	51158
SKILL	huicui		dcqianzheng		向朗	51214
SKILL	huicui		dchaochong		秦朗	51265
SKILL	huicui		dcjinjin		秦朗	51334
SKILL	huicui		dcxuewei		二傅	51426
SKILL	huicui		dcyuguan		二傅	51483
SKILL	huicui		dcqiangzhi		郑浑	51534
SKILL	huicui		dcpitian		郑浑	51657
SKILL	huicui		dcqingren		新服二赵	51728
SKILL	huicui		dclongyuan		新服二赵	51742
SKILL	huicui		dcqinqing		黄皓	51762
SKILL	huicui		dccunwei		黄皓	51817
SKILL	huicui		dcjuying		刘辟	51834
SKILL	huicui		dcjianshu		新服加强魏贾诩	51962
SKILL	huicui		dcyongdi		新服加强魏贾诩	52047
SKILL	huicui		dcsilve		雷普	52100
SKILL	huicui		dcshuaijie		雷普	52245
SKILL	huicui		dcyiyong		庞会	52344
SKILL	huicui		dcsuchou		usable:2,	52445
SKILL	huicui		dccuijin		乐就	52497
SKILL	huicui		dcxieshou		陈矫	52683
SKILL	huicui		dcxieshoux		step 2	52747
SKILL	huicui		dcqingyan		step 2	52762
SKILL	huicui		dcqizi		step 2	52793
SKILL	huicui		dczhenze		公孙度	52806
SKILL	huicui		dcanliao		公孙度	52867
SKILL	huicui		dcchongwang		王烈	52912
SKILL	huicui		dchuagui		王烈	52996
SKILL	huicui		dcyingtu		陈珪	53148
SKILL	huicui		dccongshi		陈珪	53218
SKILL	huicui		dcquanjian		黄权	53230
SKILL	huicui		dctujue		黄权	53416
SKILL	huicui		dcyingyu		尹夫人	53454
SKILL	huicui		dcyongbi		尹夫人	53519
SKILL	huicui		dcshuhe		吕旷吕翔	53620
SKILL	huicui		dcliehou		吕旷吕翔	53732
SKILL	huicui		suoliang		管亥	53779
SKILL	huicui		qinbao		管亥	53810
SKILL	huicui		midu		胡昭	53846
SKILL	huicui		xianwang		胡昭	53987
SKILL	huicui		dczhubi		刘巴	54008
SKILL	huicui		dcliuzhuan		刘巴	54036
SKILL	huicui		suizheng		张勋	54185
SKILL	huicui		dcshuangren		纪灵	54277
SKILL	huicui		dcdeshao		羊祜	54385
SKILL	huicui		dcmingfa		羊祜	54409
SKILL	huicui		lianzhou		蔡瑁张允	54551
SKILL	huicui		jinglan		step 2	54597
SKILL	huicui		xingchong		滕公主	54616
SKILL	huicui		liunian		滕公主	54736
SKILL	huicui		dcjiezhen		黄承彦	54786
SKILL	huicui		dczecai		黄承彦	54903
SKILL	huicui		dcyinshi		黄承彦	54975
SKILL	huicui		xizhen		高览	55002
SKILL	huicui		dunshi		管宁	55099
SKILL	huicui		xunli		吉本	55399
SKILL	huicui		zhishi		吉本	55482
SKILL	huicui		lieyi		吉本	55564
SKILL	huicui		bingjie		马日磾	55635
SKILL	huicui		zhengding		马日磾	55685
SKILL	huicui		xiecui		孙茹	55711
SKILL	huicui		youxu		孙茹	55774
SKILL	huicui		fuping		夏侯令女	55827
SKILL	huicui		weilie		夏侯令女	55969
SKILL	huicui		yuanyu		Partly powered by 烟雨墨染	56013
SKILL	huicui		xiyan		step 2	56188
SKILL	huicui		chenjian		滕胤	56287
SKILL	huicui		xixiu		滕胤	56459
SKILL	huicui		tongli		张嫙	56506
SKILL	huicui		shezang		return !evtx.card.storage||!evtx.card.storage.tongli;	56601
SKILL	huicui		huguan		王桃王悦	56625
SKILL	huicui		yaopei		王桃王悦	56745
SKILL	huicui		mingluan		王桃王悦	56839
SKILL	huicui		jinhui		赵嫣	56905
SKILL	huicui		qingman		赵嫣	57065
SKILL	huicui		yachai		何晏	57093
SKILL	huicui		qingtan		何晏	57227
SKILL	huicui		jianliang		邓芝	57350
SKILL	huicui		weimeng		邓芝	57376
SKILL	huicui		yusui		冯熙	57423
SKILL	huicui		boyan		step 2	57488
SKILL	huicui		rekuangcai		祢衡	57548
SKILL	huicui		reshejian		祢衡	57606
SKILL	huicui		refuyuan		陈登	57681
SKILL	huicui		reyingshui		陈登	57703
SKILL	huicui		rewangzu		陈登	57750
SKILL	huicui		zhenge		万年公主	57787
SKILL	huicui		xinghan		万年公主	57864
SKILL	huicui		refenglve		荀谌	57908
SKILL	huicui		anyong		step 1	57986
SKILL	huicui		zhuning		刘永	58023
SKILL	huicui		fengxiang		刘永	58120
SKILL	huicui		rekuanshi		阚泽	58229
SKILL	huicui		guowu		吕玲绮	58281
SKILL	huicui		zhuangrong		step 2	58379
SKILL	huicui		llqshenwei		step 2	58400
SKILL	huicui		cuijian		step 2	58412
SKILL	huicui		zhtongyuan		step 2	58482
SKILL	huicui		zhente		陆郁生	58573
SKILL	huicui		zhente2		陆郁生	58624
SKILL	huicui		zhiwei		陆郁生	58648
SKILL	huicui		zhiwei2		陆郁生	58693
SKILL	huicui		spwanggui		华歆	58794
SKILL	huicui		wanggui		华歆	58855
SKILL	huicui		xibing		华歆	58902
SKILL	huicui		remeibu		小虎	58960
SKILL	huicui		remumu		小虎	59017
SKILL	huicui		rezhixi		小虎	59112
SKILL	huicui		relianzhu		董白	59129
SKILL	huicui		rexiahui		董白	59190
SKILL	huicui		dcmiyun		周善	59283
SKILL	huicui		dcdanying		周善	59419
SKILL	huicui		dcxunji		蔡阳	59536
SKILL	huicui		dcjiaofeng		蔡阳	59602
SKILL	huicui		liedan		夏侯杰	59624
SKILL	huicui		zhuangdan		夏侯杰	59662
SKILL	huicui		recangchu		乌巢酒仙	59684
SKILL	huicui		recangchu2		乌巢酒仙	59709
SKILL	huicui		recangchu3		乌巢酒仙	59725
SKILL	huicui		reliangying		乌巢酒仙	59737
SKILL	huicui		reshishou		乌巢酒仙	59826
SKILL	huicui		reshishou2		乌巢酒仙	59845
SKILL	huicui		cxliushi		曹性	59858
SKILL	huicui		cxliushi2		曹性	59926
SKILL	huicui		zhanwan		曹性	59939
SKILL	huicui		xuxie		说出吾名吓汝一跳	59969
SKILL	huicui		chijian		夏侯恩	60089
SKILL	huicui		shiwu		夏侯恩	60123
SKILL	huicui		xinkuangfu		新潘凤	60179
SKILL	jsrg		jsrgqiluan		张举	60316
SKILL	jsrg		jsrgxiangjia		技能收益太低，不写AI了	60407
SKILL	jsrg		jsrggangfen		陈蕃	60468
SKILL	jsrg		jsrgdangren		绝对保守策略：队友数大于来源牌数才发动技能	60538
SKILL	jsrg		jsrgruzong		卢植	60650
SKILL	jsrg		jsrgdaoren		卢植	60711
SKILL	jsrg		jsrgyansha		刘表	60765
SKILL	jsrg		jsrgqingping		}	60825
SKILL	jsrg		jsrgzhushou		张奂	60838
SKILL	jsrg		jsrgyangge		张奂	60907
SKILL	jsrg		jsrgguanshi		董卓	60946
SKILL	jsrg		jsrgcangxiong		董卓	61081
SKILL	jsrg		jsrgjiebing		董卓	61150
SKILL	jsrg		jsrgbaowei		董卓	61190
SKILL	jsrg		jsrgsaojian		阳球	61229
SKILL	jsrg		mbsaojian		血多无所谓	61310
SKILL	jsrg		jsrgxiangru		张角	61518
SKILL	jsrg		jsrgwudao		资敌的代价太大，因此不到万不得已不给牌	61665
SKILL	jsrg		jsrgjinglei		资敌的代价太大，因此不到万不得已不给牌	61682
SKILL	jsrg		jsrgzhongzen		宋皇后	61732
SKILL	jsrg		jsrgxuchong		暂时没有写给牌AI	61795
SKILL	jsrg		jsrgzonghai		曹节王甫	61838
SKILL	jsrg		jsrgjueyin		自救还要挨一刀，最好的反制方法就是跟对面爆了	61953
SKILL	jsrg		jsrgzhimeng		梦袁绍	61982
SKILL	jsrg		jsrgtianyu		展示完了 开始拿牌	62059
SKILL	jsrg		jsrgzhuni		frequent: true,	62093
SKILL	jsrg		jsrghezhi		上Buff	62185
SKILL	jsrg		xumou_jsrg_temp		蓄谋临时禁用	62191
SKILL	jsrg		jsrgwentian		404诸葛亮	62206
SKILL	jsrg		jsrgchushi		404诸葛亮	62339
SKILL	jsrg		jsrgyinlve		听话的主公应该忠臣给啥你亮啥	62458
SKILL	jsrg		jsrgjinfa		姜维	62494
SKILL	jsrg		jsrgfumou		姜维	62587
SKILL	jsrg		jsrgxuanfeng		姜维	62688
SKILL	jsrg		jsrgyoujin		陆逊	62730
SKILL	jsrg		jsrgdailao		陆逊	62791
SKILL	jsrg		jsrgzhubei		陆逊	62817
SKILL	jsrg		jsrglonglin		赵云	62871
SKILL	jsrg		jsrgzhendan		赵云	62967
SKILL	jsrg		jsrgyingshi		司马懿	63094
SKILL	jsrg		jsrgtuigu		司马懿	63152
SKILL	jsrg		jsrgeqian		郭循	63266
SKILL	jsrg		jsrgfusha		郭循	63367
SKILL	jsrg		jsrgdaimou		大小虎	63395
SKILL	jsrg		jsrgfangjie		大小虎	63476
SKILL	jsrg		jsrgzhaotu		曹芳	63514
SKILL	jsrg		jsrgjingju		曹芳	63576
SKILL	jsrg		jsrgweizhui		曹芳	63716
SKILL	jsrg		jsrgyaoyan		孙峻	63746
SKILL	jsrg		jsrgbazheng		孙峻	63936
SKILL	jsrg		jsrgdanxin		刘永	63989
SKILL	jsrg		jsrgfengxiang		刘永	64145
SKILL	jsrg		jsrgfuhai		刘永	64198
SKILL	jsrg		jsrgtongli		张嫙	64292
SKILL	jsrg		jsrgshezang		张嫙	64338
SKILL	jsrg		jsrgchiying		张嫙	64394
SKILL	jsrg		jsrgpianchong		郭照	64449
SKILL	jsrg		jsrgzunwei		郭照	64472
SKILL	jsrg		jsrgqingzi		404郭嘉	64657
SKILL	jsrg		jsrgdingce		404郭嘉	64749
SKILL	jsrg		jsrgzhenfeng		404郭嘉	64815
SKILL	jsrg		jsrgbaohe		张飞	65039
SKILL	jsrg		jsrgxushi		张飞	65132
SKILL	jsrg		jsrgzhuiming		张飞	65216
SKILL	jsrg		jsrgshacheng		娄圭	65339
SKILL	jsrg		jsrgninghan		娄圭	65474
SKILL	jsrg		jsrgfuni		张任	65525
SKILL	jsrg		jsrgchuanxin		张任	65706
SKILL	jsrg		jsrgcuifeng		黄忠	65789
SKILL	jsrg		jsrgdengnan		黄忠	65889
SKILL	jsrg		jsrgfenjian		夏侯荣	65951
SKILL	jsrg		jsrgguiji		孙尚香	66078
SKILL	jsrg		jsrgjiaohao		孙尚香	66169
SKILL	jsrg		jsrgmanjuan		庞统	66252
SKILL	jsrg		jsrgyangming		庞统	66464
SKILL	jsrg		jsrgniluan		韩遂	66556
SKILL	jsrg		jsrghuchou		韩遂	66665
SKILL	jsrg		jsrgjiemeng		韩遂	66765
SKILL	jsrg		jsrghuozhong		张楚	66802
SKILL	jsrg		jsrgrihui		张楚	66865
SKILL	jsrg		jsrghujian		夏侯恩	66920
SKILL	jsrg		jsrgshili		step 1	66994
SKILL	jsrg		jsrgfushan		范疆张达	67014
SKILL	jsrg		jsrgduxing		404孙策	67089
SKILL	jsrg		jsrgzhiheng		404孙策	67170
SKILL	jsrg		jsrgzhasi		404孙策	67190
SKILL	jsrg		jsrgbashi		404孙策	67234
SKILL	jsrg		jsrglipan		许攸	67331
SKILL	jsrg		jsrgqingxi		许攸	67453
SKILL	jsrg		jsrgjinmie		许攸	67529
SKILL	jsrg		jsrgwuchang		吕布	67602
SKILL	jsrg		jsrgqingjiao		吕布	67649
SKILL	jsrg		jsrgchengxu		吕布	67725
SKILL	jsrg		jsrgqiongtu		张郃	67749
SKILL	jsrg		jsrgxianzhu		张郃	67848
SKILL	jsrg		jsrgguyin		邹氏	67961
SKILL	jsrg		jsrgzhangdeng		邹氏	68012
SKILL	jsrg		jsrgguanjue		关羽	68066
SKILL	jsrg		jsrgnianen		关羽	68111
SKILL	jsrg		jsrglunshi		生鱼片	68236
SKILL	jsrg		jsrgguitu		step 1	68281
SKILL	jsrg		jsrgjixiang		甄宓	68432
SKILL	jsrg		jsrgchengxian		甄宓	68615
SKILL	jsrg		jsrgzhengbing		张辽	68733
SKILL	jsrg		jsrgtuwei		张辽	68788
SKILL	jsrg		jsrgbiaozhao		许贡	68869
SKILL	jsrg		jsrgyechou		许贡	68939
SKILL	jsrg		jsrgcangchu		淳于琼	68999
SKILL	jsrg		jsrgshishou		淳于琼	69031
SKILL	jsrg		sbyingmen		江山如故·起	69107
SKILL	jsrg		sbpingjian		lib.skill.rehuashen.createAudio(name,skill,'jsrg_xushao');	69244
SKILL	jsrg		jsrgchaozheng		照抄content.createTrigger的技能提示部分	69380
SKILL	jsrg		jsrgshenchong		照抄content.createTrigger的技能提示部分	69415
SKILL	jsrg		jsrgfeiyang		照抄content.createTrigger的技能提示部分	69455
SKILL	jsrg		jsrgbahu		照抄content.createTrigger的技能提示部分	69505
SKILL	jsrg		jsrgjulian		照抄content.createTrigger的技能提示部分	69519
SKILL	jsrg		jsrgzhaobing		何进	69575
SKILL	jsrg		jsrgzhuhuan		何进	69632
SKILL	jsrg		jsrgyanhuo		何进	69687
SKILL	jsrg		jsrgpingtao		孙坚	69693
SKILL	jsrg		jsrgjuelie		孙坚	69747
SKILL	jsrg		jsrgguanhuo		皇甫嵩	69835
SKILL	jsrg		jsrgjuxia		皇甫嵩	69914
SKILL	jsrg		jsrg_new_juxia		皇甫嵩	69962
SKILL	jsrg		jsrgyingmen		许劭	69987
SKILL	jsrg		jsrgpingjian		if(infox.group) delete infox.group;	70169
SKILL	jsrg		jsrgshichong		董白	70281
SKILL	jsrg		jsrglianzhu		董白	70333
SKILL	jsrg		jsrg_new_lianzhu		董白	70379
SKILL	jsrg		jsrgjuezhi		桥玄	70480
SKILL	jsrg		jsrg_new_juezhi		桥玄	70548
SKILL	jsrg		jsrgjizhao		桥玄	70588
SKILL	jsrg		jsrgzhaohan		杨彪	70734
SKILL	jsrg		jsrgrangjie		locked:false,	70749
SKILL	jsrg		jsrgyizheng		locked:false,	70839
SKILL	jsrg		jsrglirang		孔融	70906
SKILL	jsrg		jsrgzhengyi		孔融	70972
SKILL	jsrg		jsrg_new_lirang		孔融	71018
SKILL	jsrg		jsrg_new_zhengyi		孔融	71080
SKILL	jsrg		jsrgfendi		朱儁	71157
SKILL	jsrg		jsrgjuxiang		朱儁	71265
SKILL	jsrg		jsrgjishan		刘备	71379
SKILL	jsrg		jsrgzhenqiao		刘备	71451
SKILL	jsrg		jsrgshelun		王允	71490
SKILL	jsrg		jsrgfayi		王允	71552
SKILL	jsrg		jsrgtushe		王允	71597
SKILL	jsrg		jsrgtongjue		王允	71715
SKILL	jsrg		jsrgzhenglve		404曹操	71791
SKILL	jsrg		jsrghuilie		404曹操	71909
SKILL	jsrg		jsrgpingrong		404曹操	71929
SKILL	jsrg		jsrgshoushu		南华老仙	71973
SKILL	jsrg		jsrgxundao		return event.name!='phase'||game.phaseNumber==0;	72045
SKILL	jsrg		jsrglinghua		return event.name!='phase'||game.phaseNumber==0;	72167
SKILL	jsrg		jsrgshanzheng		贾南风	72245
SKILL	jsrg		jsrgxiongbao		贾南风	72317
SKILL	jsrg		jsrgliedu		贾南风	72362
SKILL	jsrg		jsrgfuzhen		文鸯	72388
SKILL	jsrg		jsrgbeizhi		诞神	72461
SKILL	jsrg		jsrgshenji		诞神	72547
SKILL	jsrg		jsrgchengliu		王濬	72567
SKILL	jsrg		jsrgjianlou		王濬	72643
SKILL	jsrg		jsrgciyin		李密	72732
SKILL	jsrg		jsrgchendu		李密	72935
SKILL	jsrg		jsrgqiantun		司马昭	73052
SKILL	jsrg		jsrgxiezheng		司马昭	73121
SKILL	jsrg		jsrgzhaoxiong		司马昭	73205
SKILL	jsrg		jsrgweisi		司马昭	73225
SKILL	jsrg		jsrgdangyi		司马昭	73300
SKILL	jsrg		jsrgzuozhan		司马昭	73390
SKILL	jsrg		jsrgcuibing		司马昭	73507
SKILL	jsrg		jsrglangan		司马昭	73578
SKILL	jsrg		jsrgpiqi		邓艾	73595
SKILL	jsrg		jsrgzhoulin		邓艾	73663
SKILL	jsrg		jsrgsheju		司马亮	73696
SKILL	jsrg		jsrgzuwang		司马亮	73736
SKILL	jsrg		jsrgqinrao		秃发树机能	73747
SKILL	jsrg		jsrgfuran		秃发树机能	73825
SKILL	jsrg		jsrgzhuwei		陆抗	73852
SKILL	jsrg		jsrgkuangjian		陆抗	73897
SKILL	jsrg		jsrgfennan		马隆	74085
SKILL	jsrg		jsrgxunji		马隆	74188
SKILL	key		tenzen_fenghuan		加纳天善（改版）	74312
SKILL	key		tenzen_retianquan		加纳天善（改版）	74392
SKILL	key		kyou_zhidian		藤林杏	74473
SKILL	key		kyou_duanfa		藤林杏	74586
SKILL	key		kotarou_aurora		天王寺瑚太朗	74623
SKILL	key		kotarou_rewrite		天王寺瑚太朗	74645
SKILL	key		kotarou_rewrite_damage		天王寺瑚太朗	74813
SKILL	key		kotarou_rewrite_recover		天王寺瑚太朗	74824
SKILL	key		kotarou_rewrite_sha		天王寺瑚太朗	74835
SKILL	key		kotarou_rewrite_block		天王寺瑚太朗	74850
SKILL	key		kyouko_rongzhu		伊座并杏子	74863
SKILL	key		kyouko_gongmian		伊座并杏子	74921
SKILL	key		kyouko_gongmian_use		伊座并杏子	74985
SKILL	key		kyouko_gongmian_discard		伊座并杏子	75053
SKILL	key		yuuki_yicha		冰室忧希	75097
SKILL	key		kud_qiaoshou		库特莉亚芙卡	75298
SKILL	key		kud_buhui		库特莉亚芙卡	75499
SKILL	key		kud_chongzhen		库特莉亚芙卡	75527
SKILL	key		misuzu_hengzhou		神尾观铃	75531
SKILL	key		misuzu_nongyin		神尾观铃	75576
SKILL	key		misuzu_zhongxing		神尾观铃	75611
SKILL	key		kamome_suitcase		久岛鸥	75636
SKILL	key		kamome_yangfan		久岛鸥	75647
SKILL	key		kamome_huanmeng		久岛鸥	75679
SKILL	key		kamome_jieban		久岛鸥	75687
SKILL	key		nao_duyin		友利奈绪	75790
SKILL	key		nao_duyin2		友利奈绪	75826
SKILL	key		nao_wanxin		友利奈绪	75866
SKILL	key		nao_shouqing		友利奈绪	75904
SKILL	key		nao_shouqing2		友利奈绪	75907
SKILL	key		nao_shouqing3		友利奈绪	75955
SKILL	key		minagi_peiquan		远野美凪&远野小满	75975
SKILL	key		minagi_huanliu		远野美凪&远野小满	76107
SKILL	key		michiru_sheyuan		远野美凪&远野小满	76161
SKILL	key		tomoyo_wuwei		坂上智代	76311
SKILL	key		tomoyo_zhengfeng		chooseToUse类技能暂时没办法改	76368
SKILL	key		tomoyo_changshi		chooseToUse类技能暂时没办法改	76484
SKILL	key		kiyu_yuling		天宫希优	76512
SKILL	key		kiyu_rexianyu		天宫希优	76545
SKILL	key		seira_xinghui		樱庭星罗	76716
SKILL	key		seira_yuanying		苏婆神秘扔骰子，不想动	76836
SKILL	key		seira_yinyuan		苏婆神秘扔骰子，不想动	76862
SKILL	key		hina_shenshi		佐藤雏	76901
SKILL	key		hina_shenshi_yingbian		佐藤雏	76936
SKILL	key		hina_xingzhi		佐藤雏	76948
SKILL	key		shiki_omusubi		神山识	76979
SKILL	key		kagari_zongsi		篝	77045
SKILL	key		fuuko_xingdiao		伊吹风子	77177
SKILL	key		fuuko_chuanyuan		伊吹风子	77248
SKILL	key		iriya_yinji		伊莉雅	77361
SKILL	key		iriya_haozhi		伊莉雅	77400
SKILL	key		satomi_luodao		藏里见	78202
SKILL	key		satomi_daohai		藏里见	78221
